Code,Fund_Name,latest_price,fund_house,currency,Fund_class_inception_date,Fund_size_Million_currency,Fund_size_Million_amount,Fund_size_Million_date,HSBC_risk_level,fiftytwoweek_range_currency,fiftytwoweek_range_min,fiftytwoweek_range_max,HSBC_investment_category,Investment_style,Investment_instrument,Annualised_return,Morningstar_rating_out_of_five,HSBC_initial_charge,Annual_management_fee_max,HSBC_min_investment_amount_unit,HSBC_min_investment_amount,HSBC_min_investment_amount_USD,Annualised_returns: 1 month,Annualised_returns: 3 month,Annualised_returns: 6 month,Annualised_returns: 1 year,Annualised_returns: 3 year,Annualised_returns: 5 year,Annualised_returns: 10 year,Asset allocation: Stock,Asset allocation: Bond,Asset allocation: Cash,Asset allocation: Cash & Equivalents,Asset allocation: Derivative,Asset allocation: Others,Financial Services,Real Estate,Corporate,Healthcare,Utilities,Basic Materials,Communication Services,Energy,Consumer Cyclical,Industrials,Securitized,Government,Consumer Defensive,Technology,United States,Latin America,Canada,United Kingdom,Europe - Emerging,Europe - ex Euro,Eurozone,Australasia,Asia - Developed,Asia - Emerging,Middle East,Japan,Africa,Equity_holdings_sector_max,Equity_holdings_country_max
U62912,Amundi HK - Disruptive Opportunities Equity (Class Classic-NZD-H-MD-C) U62912,16.65,Amundi Hong Kong Limited,NZD,2017-11-17,USD,154.34,2021-12-31,5,NZD,16.65,21.24,Global Equity - Broad,Growth,"Stock, Cash, Others",0.3151,,0.03,0.0165,NZD,1500.0,990.0,-0.1398,-0.1967,-0.161,-0.1853,0.2067,,,0.9553,0.0,0.0,0.0,0.0,0.0477,0.1032,0.0447,0.0,0.1638,0.0,0.0041,0.0341,0.0,0.0701,0.1401,0.0,0.0,0.0125,0.3824,0.692,0.0,0.0144,0.015,0.0,0.0,0.033,0.0,0.0363,0.1013,0.0,0.063,0.0,Technology,United States
U63036,HSBC CIT - HSBC EVOLVING ASIA EQUITY FUND (CLASS AC-USD) U63036,9.683,HSBC Global Asset Management  (Hong Kong) Limited,USD,2020-11-25,USD,44.03,2022-01-25,4,USD,9.683,12.549,Asia Pacific Ex-Japan Equity - Broad,Growth,"Stock, Bond, Cash, Others",0.0,,0.03,0.015,USD,1000.0,1000.0,-0.128,-0.1246,-0.1929,,,,,0.925,0.0017,0.073,0.0,0.0,0.0003,0.0862,0.0,0.0,0.1293,0.0,0.0,0.2448,0.0041,0.1689,0.0,0.0,0.0,0.0454,0.2458,0.0749,0.0,0.0,0.0,0.0,0.0,0.1833,0.0,0.2893,0.3358,0.0,0.0417,0.0,Technology,Asia - Emerging
U62911,Amundi HK - Disruptive Opportunities Equity (Class Classic-AUD-H-MD-C) U62911,15.32,Amundi Hong Kong Limited,AUD,2017-09-11,USD,154.34,2021-12-31,5,AUD,15.32,19.55,Global Equity - Broad,Growth,"Stock, Cash, Others",0.2619,,0.03,0.0165,AUD,1500.0,1065.0,-0.1402999999999999,-0.1984,-0.1631,-0.1885,0.1582,,,0.9553,0.0,0.0,0.0,0.0,0.0477,0.1032,0.0447,0.0,0.1638,0.0,0.0041,0.0341,0.0,0.0701,0.1401,0.0,0.0,0.0125,0.3824,0.692,0.0,0.0144,0.015,0.0,0.0,0.033,0.0,0.0363,0.1013,0.0,0.063,0.0,Technology,United States
U62914,Amundi HK - Disruptive Opportunities Equity (Class Classic-EUR-H-MD-C) U62914,14.05,Amundi Hong Kong Limited,EUR,2018-09-17,USD,154.34,2021-12-31,5,EUR,14.05,17.86,Global Equity - Broad,Growth,"Stock, Cash, Others",0.2685,,0.03,0.0165,EUR,850.0,952.0,-0.1401,-0.1986,-0.1628,-0.1889999999999999,0.1643,,,0.9553,0.0,0.0,0.0,0.0,0.0477,0.1032,0.0447,0.0,0.1638,0.0,0.0041,0.0341,0.0,0.0701,0.1401,0.0,0.0,0.0125,0.3824,0.692,0.0,0.0144,0.015,0.0,0.0,0.033,0.0,0.0363,0.1013,0.0,0.063,0.0,Technology,United States
U61731,Schroder ISF Hong Kong Equity (Class A-Accumulation) U61731,499.4217,Schroder Investment Management (HK) Ltd,HKD,2002-08-09,USD,1845.13,2022-01-25,4,HKD,476.7264,639.0023,Domestic Equity - Hong Kong,Blend,"Stock, Cash, Others",0.074,4.0,0.03,0.015,HKD,10000.0,1300.0,0.0287,-0.0584,-0.0971,-0.1714999999999999,0.0549,0.0888,0.0744,0.9849,0.0,0.0148,0.0,0.0,0.0003,0.2365,0.1653,0.0,0.0652,0.0,0.0123,0.0748,0.0233,0.2553,0.0725,0.0,0.0,0.0522,0.0262,0.0291,0.0,0.0,0.052,0.0,0.0,0.0219,0.0155,0.416,0.4489,0.0,0.0,0.0,Consumer Cyclical,Asia - Emerging
U62865,Value Partners Classic Fund (C Units-RMB Hedged-MDis-Cash) U62865,10.87,Value Partners,CNY,2017-10-16,USD,1488.58,2022-01-25,5,CNY,10.77,14.82,Greater China Equity,Growth,"Stock, Cash",0.1942,,0.03,0.0125,CNY,10000.0,1600.0,-0.0182,-0.0932,-0.0938,-0.1895,0.1525,,,0.9632,0.0,0.0369,0.0,0.0,0.0,0.1553,0.0094,0.0,0.0855,0.0234,0.0185,0.0568,0.0,0.1751,0.0626,0.0,0.0,0.1259,0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516,0.7115,0.0,0.0,0.0,Technology,Asia - Emerging
U61753,JPMORGAN CHINA PIONEER A-SHARE (ACC) - USD  U61753,73.97,J.P. Morgan Asset Management,USD,2006-06-19,USD,1474.08,2021-12-31,5,USD,73.97,95.29,Domestic Equity - China,Growth,"Stock, Bond, Cash",0.3445,4.0,0.03,0.0175,USD,1000.0,1000.0,-0.0588,-0.0762999999999999,-0.1092,-0.1975,0.2807,0.1898,0.122,0.9247,0.072,0.0033,0.0,0.0,0.0,0.0831,0.0209,0.0,0.1223,0.0,0.0387,0.0,0.0,0.1181,0.1718,0.0,0.0,0.1698,0.1729,0.0,0.0,0.0,0.0,0.0,0.0166,0.0035,0.0,0.0,0.9046,0.0,0.0,0.0,Technology,Asia - Emerging
U62408,VALUE PARTNERS CLASSIC FUND (C UNITS - HKD) U62408,200.5294,Value Partners,HKD,2010-11-11,USD,1488.58,2022-01-25,5,HKD,198.9716,266.3087,Greater China Equity,Growth,"Stock, Cash",0.1859,3.0,0.03,0.0125,HKD,10000.0,1300.0,-0.0204999999999999,-0.098,-0.1018,-0.1957999999999999,0.1427,0.1099,0.0848,0.9632,0.0,0.0369,0.0,0.0,0.0,0.1553,0.0094,0.0,0.0855,0.0234,0.0185,0.0568,0.0,0.1751,0.0626,0.0,0.0,0.1259,0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516,0.7115,0.0,0.0,0.0,Technology,Asia - Emerging
U40100,HSBC Global Emerging Markets Equity Fund (Class AD) U40100,19.515,HSBC Global Asset Management  (Hong Kong) Limited,USD,1994-11-11,USD,337.98,2022-01-25,4,USD,19.288,24.124,Global Emerging Markets (GEM) Equity - Broad,Blend,"Stock, Cash",0.1263,3.0,0.03,0.015,USD,1000.0,1000.0,-0.0189,-0.068,-0.0643,-0.1699,0.0883,0.0838,0.032,0.9469,0.0,0.0531,0.0,0.0,0.0,0.158,0.0,0.0,0.0338,0.0156,0.0171,0.1713,0.0712,0.0977,0.0787,0.0,0.0,0.0201,0.2833,0.0175,0.0595,0.0,0.0331,0.0316,0.0,0.0,0.0,0.2652,0.4601,0.0,0.0,0.0798,Technology,Asia - Emerging
U62366,Value Partners Classic Fund (C Units) U62366,25.75,Value Partners,USD,2009-10-15,USD,1488.58,2022-01-25,5,USD,25.51,34.35,Greater China Equity,Growth,"Stock, Cash",0.1876,3.0,0.03,0.0125,USD,1000.0,1000.0,-0.019,-0.0997,-0.1036999999999999,-0.1996,0.1455,0.109,0.0843999999999999,0.9632,0.0,0.0369,0.0,0.0,0.0,0.1553,0.0094,0.0,0.0855,0.0234,0.0185,0.0568,0.0,0.1751,0.0626,0.0,0.0,0.1259,0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516,0.7115,0.0,0.0,0.0,Technology,Asia - Emerging
U62861,Value Partners Classic Fund (C Units-HKD-MDis-Cash) U62861,10.99,Value Partners,HKD,2017-10-16,USD,1488.58,2022-01-25,5,HKD,10.9,14.91,Greater China Equity,Growth,"Stock, Cash",0.185,3.0,0.03,0.0125,HKD,10000.0,1300.0,-0.0206,-0.0983,-0.102,-0.1996,0.1414,,,0.9632,0.0,0.0369,0.0,0.0,0.0,0.1553,0.0094,0.0,0.0855,0.0234,0.0185,0.0568,0.0,0.1751,0.0626,0.0,0.0,0.1259,0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516,0.7115,0.0,0.0,0.0,Technology,Asia - Emerging
U43189,JPM JAPAN EQUITY J (DIST UNIT) - USD U43189,25.03,J.P. Morgan Asset Management,USD,2002-04-02,USD,3693.05,2022-01-25,5,USD,25.03,33.91,Japan Equity - Broad,Growth,"Stock, Cash",0.2045,5.0,0.03,0.015,USD,1000.0,1000.0,-0.1603,-0.1757999999999999,-0.1333,-0.1978,0.1259,0.1063,0.1006,0.9868,0.0,0.0132,0.0,0.0,0.0,0.0445,0.0223,0.0,0.1513,0.0,0.044,0.0452,0.0,0.09,0.2351,0.0,0.0,0.0091,0.3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868,0.0,Technology,Japan
U62860,Value Partners Classic Fund (C Units-USD-MDis-Cash) U62860,11.05,Value Partners,USD,2017-10-16,USD,1488.58,2022-01-25,5,USD,10.94,15.1,Greater China Equity,Growth,"Stock, Cash",0.1847,3.0,0.03,0.0125,USD,1000.0,1000.0,-0.0187,-0.0993,-0.1043,-0.2043,0.143,,,0.9632,0.0,0.0369,0.0,0.0,0.0,0.1553,0.0094,0.0,0.0855,0.0234,0.0185,0.0568,0.0,0.1751,0.0626,0.0,0.0,0.1259,0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516,0.7115,0.0,0.0,0.0,Technology,Asia - Emerging
U62987,HSBC IFT - HSBC Asian High Yield Bond Fund (AM3-RMBH-MD-C) U62987,7.746,HSBC Global Asset Management  (Hong Kong) Limited,CNY,2020-02-21,USD,2785.55,2022-01-25,4,CNY,7.412,10.063,High Yield Bond - Asia,"Bond, Cash, Others",Monthly,0.0,,0.02,0.0125,CNY,10000.0,1600.0,-0.033,-0.0675,-0.1442,-0.1512,,,,0.0,0.9306,0.0586,0.0586,0.0,0.0108,0.0,0.0,0.7929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0869,0.8285,0.0001,0.0,0.0057,Corporate,Asia - Emerging
U62863,Value Partners Classic Fund (C Units-CAD Hedged) U62863,19.81,Value Partners,CAD,2014-03-17,USD,1488.58,2022-01-25,5,CAD,19.62,26.73,Greater China Equity,Growth,"Stock, Cash",0.172,,0.03,0.0125,CAD,1000.0,790.0,-0.0192999999999999,-0.1012,-0.1081,-0.2079,0.1308,0.1002,,0.9632,0.0,0.0369,0.0,0.0,0.0,0.1553,0.0094,0.0,0.0855,0.0234,0.0185,0.0568,0.0,0.1751,0.0626,0.0,0.0,0.1259,0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516,0.7115,0.0,0.0,0.0,Technology,Asia - Emerging
U62864,Value Partners Classic Fund (C Units-NZD Hedged) U62864,20.47,Value Partners,NZD,2014-03-17,USD,1488.58,2022-01-25,5,NZD,20.29,27.79,Greater China Equity,Growth,"Stock, Cash",0.1612,,0.03,0.0125,NZD,1500.0,990.0,-0.0196,-0.0998,-0.1081,-0.213,0.1202999999999999,0.0998,,0.9632,0.0,0.0369,0.0,0.0,0.0,0.1553,0.0094,0.0,0.0855,0.0234,0.0185,0.0568,0.0,0.1751,0.0626,0.0,0.0,0.1259,0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516,0.7115,0.0,0.0,0.0,Technology,Asia - Emerging
U62862,Value Partners Classic Fund (C Units-AUD Hedged) U62862,19.73,Value Partners,AUD,2014-03-17,USD,1488.58,2022-01-25,5,AUD,19.55,26.79,Greater China Equity,Growth,"Stock, Cash",0.1599,,0.03,0.0125,AUD,1500.0,1065.0,-0.0194,-0.1011,-0.1097,-0.2146,0.1193,0.0928,,0.9632,0.0,0.0369,0.0,0.0,0.0,0.1553,0.0094,0.0,0.0855,0.0234,0.0185,0.0568,0.0,0.1751,0.0626,0.0,0.0,0.1259,0.2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2516,0.7115,0.0,0.0,0.0,Technology,Asia - Emerging
U62448,HSBC ASIAN HIGH YIELD BOND FUND (CLASS AM2-HKD-MDIST CASH) U62448,7.855,HSBC Global Asset Management  (Hong Kong) Limited,HKD,2011-05-20,USD,2785.55,2022-01-25,4,HKD,7.526,10.156,High Yield Bond - Asia,"Bond, Cash, Others",Monthly,0.0233,4.0,0.02,0.0125,HKD,10000.0,1300.0,-0.0363,-0.072,-0.1537,-0.1675,0.0005,0.0123,0.0398,0.0,0.9306,0.0586,0.0586,0.0,0.0108,0.0,0.0,0.7929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0869,0.8285,0.0001,0.0,0.0057,Corporate,Asia - Emerging
U62447,HSBC ASIAN HIGH YIELD BOND FUND (CLASS AM2-USD-MDIST CASH) U62447,7.841,HSBC Global Asset Management  (Hong Kong) Limited,USD,2011-05-20,USD,2785.55,2022-01-25,4,USD,7.509,10.178,High Yield Bond - Asia,"Bond, Cash, Others",Monthly,0.0247,4.0,0.02,0.0125,USD,1000.0,1000.0,-0.0347,-0.0735,-0.156,-0.171,0.0032,0.0116,0.0395,0.0,0.9306,0.0586,0.0586,0.0,0.0108,0.0,0.0,0.7929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0869,0.8285,0.0001,0.0,0.0057,Corporate,Asia - Emerging
U62588,HSBC ASIAN HIGH YIELD BOND FUND (CLASS AM3-AUDH-MDIST-CASH) U62588,7.602,HSBC Global Asset Management  (Hong Kong) Limited,AUD,2014-04-03,USD,2785.55,2022-01-25,4,AUD,7.278,9.872,High Yield Bond - Asia,"Bond, Cash, Others",Monthly,0.0168,,0.02,0.0125,AUD,1500.0,1065.0,-0.0349,-0.0751,-0.1576,-0.1737999999999999,-0.0043,0.0077,,0.0,0.9306,0.0586,0.0586,0.0,0.0108,0.0,0.0,0.7929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0869,0.8285,0.0001,0.0,0.0057,Corporate,Asia - Emerging
